sample_id,t_delta,t_start,t_end,psnr,clip_edited
912000000006,0.0,0.3,0.7,15.482505798339844,26.15463638305664
912000000006,0.0,0.3,0.8,13.842570304870604,26.728906631469727
912000000006,0.0,0.3,0.9,13.02715015411377,27.271303176879883
912000000006,0.0,0.3,1.0,12.578858375549316,26.75641250610352
912000000006,0.0,0.4,0.0,21.69818115234375,24.85976791381836
912000000006,0.0,0.4,0.1,21.679344177246094,25.24250221252441
912000000006,0.0,0.4,0.2,21.609533309936523,24.831207275390625
912000000006,0.0,0.4,0.3,21.39511680603028,25.13324546813965
912000000006,0.0,0.4,0.4,20.97281074523925,24.86761474609375
912000000006,0.0,0.4,0.5,19.5303897857666,25.146379470825195
912000000006,0.0,0.4,0.6,16.74246597290039,25.757875442504883
912000000006,0.0,0.4,0.7,14.871305465698242,27.34148406982422
912000000006,0.0,0.4,0.8,13.413396835327148,25.99693298339844
912000000006,0.0,0.4,0.9,12.725518226623535,26.987546920776367
912000000006,0.0,0.4,1.0,12.390554428100586,26.54345703125
912000000006,0.0,0.5,0.0,19.81870079040528,25.91074752807617
912000000006,0.0,0.5,0.1,19.796781539916992,25.77499961853028
912000000006,0.0,0.5,0.2,19.74234199523925,25.993066787719727
912000000006,0.0,0.5,0.3,19.57691764831543,25.9157772064209
912000000006,0.0,0.5,0.4,19.26081085205078,25.76837921142578
912000000006,0.0,0.5,0.5,18.241491317749023,25.431411743164062
912000000006,0.0,0.5,0.6,16.806642532348633,24.16709899902344
912000000006,0.0,0.5,0.7,14.70737648010254,26.149717330932617
912000000006,0.0,0.5,0.8,13.190260887145996,27.066951751708984
912000000006,0.0,0.5,0.9,12.453341484069824,28.15518379211425
912000000006,0.0,0.5,1.0,12.173990249633787,25.11531639099121
912000000006,0.0,0.6,0.0,17.388320922851562,26.617156982421875
912000000006,0.0,0.6,0.1,17.36703872680664,26.79694938659668
912000000006,0.0,0.6,0.2,17.31882667541504,26.208850860595703
912000000006,0.0,0.6,0.3,17.19713592529297,25.555843353271484
912000000006,0.0,0.6,0.4,17.045507431030273,25.774877548217773
912000000006,0.0,0.6,0.5,16.409269332885742,26.28449821472168
912000000006,0.0,0.6,0.6,15.462703704833984,25.5770263671875
912000000006,0.0,0.6,0.7,13.916950225830078,26.6057071685791
912000000006,0.0,0.6,0.8,12.708939552307127,28.349760055541992
912000000006,0.0,0.6,0.9,12.043664932250977,29.53275489807129
912000000006,0.0,0.6,1.0,11.885531425476074,27.24829292297364
912000000006,0.0,0.7,0.0,15.578521728515623,25.01231384277344
912000000006,0.0,0.7,0.1,15.565009117126465,25.36077880859375
912000000006,0.0,0.7,0.2,15.541240692138672,25.133878707885746
912000000006,0.0,0.7,0.3,15.469531059265137,25.02475357055664
912000000006,0.0,0.7,0.4,15.3518648147583,25.5139389038086
912000000006,0.0,0.7,0.5,15.032540321350098,26.26735496520996
912000000006,0.0,0.7,0.6,14.31903839111328,26.09313201904297
912000000006,0.0,0.7,0.7,12.974520683288574,26.18512535095215
912000000006,0.0,0.7,0.8,11.87010383605957,28.92904281616211
912000000006,0.0,0.7,0.9,11.74512767791748,28.84784698486328
912000000006,0.0,0.7,1.0,11.745282173156738,25.984298706054688
912000000006,0.0,0.8,0.0,13.900742530822754,27.093564987182617
912000000006,0.0,0.8,0.1,13.89020538330078,26.87631225585937
912000000006,0.0,0.8,0.2,13.861762046813965,26.335918426513672
912000000006,0.0,0.8,0.3,13.81418514251709,26.495695114135746
912000000006,0.0,0.8,0.4,13.702607154846191,27.049774169921875
