sample_id,t_delta,t_start,t_end,psnr,clip_edited
424000000003,0.0,0.0,0.3,18.834022521972656,21.794084548950195
424000000003,0.0,0.1,0.3,18.83951759338379,21.69319534301757
424000000003,0.0,0.2,0.3,18.83426094055176,21.55710792541504
424000000003,0.0,0.3,0.3,18.82364082336425,21.207836151123047
424000000003,0.0,0.4,0.3,18.721792221069336,21.667490005493164
424000000003,0.0,0.5,0.3,18.715526580810547,21.68505859375
424000000003,0.0,0.6,0.3,18.590362548828125,20.992765426635746
424000000003,0.0,0.7,0.3,18.334613800048828,21.732723236083984
424000000003,0.0,0.8,0.3,18.10732078552246,20.436317443847656
424000000003,0.0,0.9,0.3,17.6968936920166,20.677684783935547
424000000003,0.0,1.0,0.3,17.512210845947266,20.40272521972656
424000000004,0.0,0.0,0.3,21.879196166992188,21.067842483520508
424000000004,0.0,0.1,0.3,21.838991165161133,21.207273483276367
424000000004,0.0,0.2,0.3,21.6809196472168,21.363265991210938
424000000004,0.0,0.3,0.3,21.129545211791992,20.34562492370605
424000000004,0.0,0.4,0.3,20.24687767028809,20.713891983032227
424000000004,0.0,0.5,0.3,20.31283569335937,21.2949275970459
424000000004,0.0,0.6,0.3,19.489442825317383,22.54150009155273
424000000004,0.0,0.7,0.3,19.23226356506348,23.07924461364746
424000000004,0.0,0.8,0.3,18.23984718322754,23.37073516845703
424000000004,0.0,0.9,0.3,16.744749069213867,22.573963165283203
424000000004,0.0,1.0,0.3,14.919391632080078,22.84746742248535
511000000000,0.0,0.0,0.3,26.640174865722656,21.48097419738769
511000000000,0.0,0.1,0.3,26.644472122192383,22.486013412475582
511000000000,0.0,0.2,0.3,26.52326393127441,25.437583923339844
511000000000,0.0,0.3,0.3,26.12687110900879,24.28973197937012
511000000000,0.0,0.4,0.3,25.33705711364746,24.203031539916992
511000000000,0.0,0.5,0.3,24.38913345336914,25.260761260986328
511000000000,0.0,0.6,0.3,22.182899475097656,22.422542572021484
511000000000,0.0,0.7,0.3,19.850248336791992,27.8531494140625
511000000000,0.0,0.8,0.3,13.989383697509766,24.74803352355957
511000000000,0.0,0.9,0.3,10.475768089294434,28.94902610778809
511000000000,0.0,1.0,0.3,11.190147399902344,26.38579368591309
511000000001,0.0,0.0,0.3,16.21068572998047,30.56040382385254
511000000001,0.0,0.1,0.3,16.206621170043945,30.334985733032227
511000000001,0.0,0.2,0.3,16.204797744750977,29.952451705932617
511000000001,0.0,0.3,0.3,16.158056259155273,30.509435653686523
511000000001,0.0,0.4,0.3,16.15909194946289,31.23437118530273
511000000001,0.0,0.5,0.3,16.0435733795166,30.31395149230957
511000000001,0.0,0.6,0.3,15.929019927978516,29.788911819458008
511000000001,0.0,0.7,0.3,15.605392456054688,30.609193801879883
511000000001,0.0,0.8,0.3,14.045920372009276,30.82654571533203
511000000001,0.0,0.9,0.3,13.017773628234863,32.0748405456543
511000000001,0.0,1.0,0.3,12.65866756439209,29.509410858154297
511000000002,0.0,0.0,0.3,21.825836181640625,22.25543212890625
511000000002,0.0,0.1,0.3,21.81703758239746,21.7019157409668
511000000002,0.0,0.2,0.3,21.81389808654785,21.84671211242676
511000000002,0.0,0.3,0.3,21.765499114990234,21.127683639526367
511000000002,0.0,0.4,0.3,21.29065704345703,21.92638397216797
511000000002,0.0,0.5,0.3,20.9388484954834,22.25599670410156
511000000002,0.0,0.6,0.3,19.81918907165528,20.98636245727539
511000000002,0.0,0.7,0.3,18.729143142700195,21.917484283447266
511000000002,0.0,0.8,0.3,17.808263778686523,20.21075439453125
511000000002,0.0,0.9,0.3,16.77330207824707,20.179969787597656
511000000002,0.0,1.0,0.3,17.84391212463379,19.4121036529541
511000000003,0.0,0.0,0.3,21.17763328552246,27.11540985107422
511000000003,0.0,0.1,0.3,21.18924140930176,27.131366729736328
511000000003,0.0,0.2,0.3,21.24212646484375,26.85462760925293
511000000003,0.0,0.3,0.3,21.186155319213867,26.852840423583984
511000000003,0.0,0.4,0.3,21.03134536743164,27.729204177856445
511000000003,0.0,0.5,0.3,21.00602912902832,27.3176498413086
511000000003,0.0,0.6,0.3,20.967554092407227,27.09603309631348
511000000003,0.0,0.7,0.3,21.04744529724121,26.7789306640625
511000000003,0.0,0.8,0.3,20.449159622192383,25.96406936645508
511000000003,0.0,0.9,0.3,17.423606872558594,28.322904586791992
511000000003,0.0,1.0,0.3,18.999868392944336,28.121562957763672
511000000004,0.0,0.0,0.3,18.64463996887207,26.118389129638672
511000000004,0.0,0.1,0.3,18.64191246032715,26.087665557861328
511000000004,0.0,0.2,0.3,18.660812377929688,26.15228080749512
511000000004,0.0,0.3,0.3,18.66606712341309,26.04205703735352
511000000004,0.0,0.4,0.3,18.55821228027344,25.884559631347656
511000000004,0.0,0.5,0.3,18.35831069946289,26.05731773376465
511000000004,0.0,0.6,0.3,17.763647079467773,26.256851196289062
511000000004,0.0,0.7,0.3,16.995100021362305,25.852901458740234
511000000004,0.0,0.8,0.3,18.24900245666504,26.17572593688965
511000000004,0.0,0.9,0.3,18.30953025817871,25.7440185546875
511000000004,0.0,1.0,0.3,17.752641677856445,25.626758575439453
512000000000,0.0,0.0,0.3,22.360578536987305,26.942432403564453
512000000000,0.0,0.1,0.3,22.34547996520996,27.206727981567383
512000000000,0.0,0.2,0.3,22.269132614135746,27.05330848693848
512000000000,0.0,0.3,0.3,22.20178985595703,27.82870483398437
512000000000,0.0,0.4,0.3,22.06795120239257,27.85311317443848
512000000000,0.0,0.5,0.3,22.130016326904297,27.64541244506836
512000000000,0.0,0.6,0.3,20.631786346435547,25.27352523803711
512000000000,0.0,0.7,0.3,19.202890396118164,25.17047882080078
512000000000,0.0,0.8,0.3,17.440366744995117,23.5220947265625
512000000000,0.0,0.9,0.3,16.7153263092041,26.24349021911621
512000000000,0.0,1.0,0.3,16.005613327026367,27.74866485595703
512000000001,0.0,0.0,0.3,20.619558334350582,25.90847587585449
512000000001,0.0,0.1,0.3,20.619457244873047,25.67952919006348
512000000001,0.0,0.2,0.3,20.59258079528809,25.663101196289062
512000000001,0.0,0.3,0.3,20.572673797607425,26.40755844116211
512000000001,0.0,0.4,0.3,20.482011795043945,27.06062126159668
512000000001,0.0,0.5,0.3,20.191347122192383,26.119548797607425
512000000001,0.0,0.6,0.3,20.163482666015625,25.5656967163086
512000000001,0.0,0.7,0.3,19.42139434814453,27.153215408325195
512000000001,0.0,0.8,0.3,19.43906021118164,27.314620971679688
512000000001,0.0,0.9,0.3,19.16830062866211,29.307729721069336
512000000001,0.0,1.0,0.3,19.06767845153809,27.817285537719727
512000000002,0.0,0.0,0.3,17.794145584106445,18.80663681030273
512000000002,0.0,0.1,0.3,17.787012100219727,19.144695281982425
512000000002,0.0,0.2,0.3,17.718278884887695,18.879478454589844
512000000002,0.0,0.3,0.3,17.45280647277832,19.74521827697754
512000000002,0.0,0.4,0.3,16.637344360351562,21.909948348999023
512000000002,0.0,0.5,0.3,16.47214126586914,19.816064834594727
512000000002,0.0,0.6,0.3,15.620529174804688,14.20445442199707
512000000002,0.0,0.7,0.3,14.049333572387695,22.791034698486328
512000000002,0.0,0.8,0.3,13.968350410461426,17.596233367919922
512000000002,0.0,0.9,0.3,13.464146614074709,18.7158145904541
512000000002,0.0,1.0,0.3,13.07411289215088,19.804054260253903
512000000003,0.0,0.0,0.3,19.413917541503903,27.471755981445312
512000000003,0.0,0.1,0.3,19.41276741027832,27.359060287475582
512000000003,0.0,0.2,0.3,19.39968490600586,27.94680976867676
512000000003,0.0,0.3,0.3,19.34772109985352,28.213268280029297
512000000003,0.0,0.4,0.3,19.272729873657227,28.04535675048828
512000000003,0.0,0.5,0.3,19.21390724182129,25.9517765045166
512000000003,0.0,0.6,0.3,19.055095672607425,27.45423889160156
512000000003,0.0,0.7,0.3,18.80562973022461,25.852855682373047
512000000003,0.0,0.8,0.3,17.920839309692383,27.18797874450684
512000000003,0.0,0.9,0.3,18.415958404541016,26.303878784179688
512000000003,0.0,1.0,0.3,18.34259986877441,27.20053100585937
512000000004,0.0,0.0,0.3,19.7876205444336,22.0244197845459
512000000004,0.0,0.1,0.3,19.78314781188965,22.079233169555664
512000000004,0.0,0.2,0.3,19.82235145568848,22.754812240600582
512000000004,0.0,0.3,0.3,19.773530960083008,21.95234680175781
512000000004,0.0,0.4,0.3,19.795732498168945,23.002073287963867
512000000004,0.0,0.5,0.3,19.709747314453125,21.52328872680664
512000000004,0.0,0.6,0.3,19.542360305786133,21.36306381225586
512000000004,0.0,0.7,0.3,18.10594367980957,22.479507446289062
512000000004,0.0,0.8,0.3,16.811080932617188,21.40911293029785
512000000004,0.0,0.9,0.3,12.611332893371582,20.58186149597168
512000000004,0.0,1.0,0.3,13.448028564453123,22.30820083618164
513000000000,0.0,0.0,0.3,19.821063995361328,24.95866203308105
513000000000,0.0,0.1,0.3,19.82008934020996,25.07266616821289
513000000000,0.0,0.2,0.3,19.835805892944336,25.07917594909668
513000000000,0.0,0.3,0.3,19.7484130859375,25.26230812072754
513000000000,0.0,0.4,0.3,19.75858688354492,25.357440948486328
513000000000,0.0,0.5,0.3,19.76845932006836,25.51255226135254
513000000000,0.0,0.6,0.3,19.460981369018555,25.64692497253418
513000000000,0.0,0.7,0.3,19.33940696716309,25.91147804260254
513000000000,0.0,0.8,0.3,19.451313018798828,25.948530197143555
513000000000,0.0,0.9,0.3,19.344402313232425,26.264629364013672
513000000000,0.0,1.0,0.3,18.578901290893555,26.819929122924805
513000000001,0.0,0.0,0.3,22.038272857666016,24.72202110290528
513000000001,0.0,0.1,0.3,22.026172637939453,24.698081970214844
513000000001,0.0,0.2,0.3,22.0173454284668,24.73146247863769
513000000001,0.0,0.3,0.3,21.990203857421875,25.324365615844727
513000000001,0.0,0.4,0.3,21.963043212890625,24.934654235839844
513000000001,0.0,0.5,0.3,21.887136459350582,25.336977005004883
513000000001,0.0,0.6,0.3,21.750423431396484,25.740442276000977
513000000001,0.0,0.7,0.3,21.665019989013672,25.70723342895508
513000000001,0.0,0.8,0.3,20.57303237915039,21.78739356994629
513000000001,0.0,0.9,0.3,16.28742790222168,21.109939575195312
513000000001,0.0,1.0,0.3,18.759565353393555,20.996551513671875
513000000002,0.0,0.0,0.3,22.69002914428711,26.12735366821289
513000000002,0.0,0.1,0.3,22.702306747436523,25.41087532043457
513000000002,0.0,0.2,0.3,22.65133476257324,26.03077507019043
513000000002,0.0,0.3,0.3,22.32572364807129,26.97689437866211
513000000002,0.0,0.4,0.3,21.915128707885746,27.311559677124023
513000000002,0.0,0.5,0.3,21.94288825988769,26.77508544921875
513000000002,0.0,0.6,0.3,19.6737060546875,26.146608352661133
